"","Subject","Event","TrialN","mean_pupil","time"
"423","Subject_1","Square",2,-0.130605947226846,1406.65
"424","Subject_1","Square",2,-0.127700216941876,1410
"425","Subject_1","Square",2,-0.124794486656906,1413.3
"426","Subject_1","Square",2,-0.121888756371935,1416.65
"427","Subject_1","Square",2,-0.118983026086965,1420
"428","Subject_1","Square",2,-0.116077295801994,1423.3
"429","Subject_1","Square",2,-0.113171565517024,1426.65
"430","Subject_1","Square",2,-0.110265835232053,1430
"431","Subject_1","Square",2,-0.107360104947083,1433.3
"432","Subject_1","Square",2,-0.104454374662112,1436.65
"433","Subject_1","Square",2,-0.101548644377142,1440
"434","Subject_1","Square",2,-0.0986429140921716,1443.3
"435","Subject_1","Square",2,-0.0957371838072012,1446.65
"436","Subject_1","Square",2,-0.0928314535222308,1450
"437","Subject_1","Square",2,-0.0899257232372603,1453.3
"438","Subject_1","Square",2,-0.0870199929522899,1456.65
"439","Subject_1","Square",2,-0.0841142626673195,1460
"440","Subject_1","Square",2,-0.081208532382349,1463.3
"441","Subject_1","Square",2,-0.0783028020973786,1466.65
"442","Subject_1","Square",2,-0.0753970718124082,1470
"443","Subject_1","Square",2,-0.0724913415274377,1473.3
"444","Subject_1","Square",2,-0.0695856112424673,1476.65
"445","Subject_1","Square",2,-0.0666798809574969,1480
"446","Subject_1","Square",2,-0.0637741506725265,1483.3
"447","Subject_1","Square",2,-0.060868420387556,1486.65
"448","Subject_1","Square",2,-0.0579626901025856,1490
"449","Subject_1","Square",2,-0.0550569598176152,1493.3
"450","Subject_1","Square",2,-0.0521512295326447,1496.65
"451","Subject_1","Square",2,-0.0492454992476743,1500
"452","Subject_1","Square",2,-0.0463397689627039,1503.3
"453","Subject_1","Square",2,-0.0434340386777334,1506.65
"454","Subject_1","Square",2,-0.040528308392763,1510
"455","Subject_1","Square",2,-0.0376225781077926,1513.3
"456","Subject_1","Square",2,-0.0347168478228221,1516.65
"457","Subject_1","Square",2,-0.0318111175378517,1520
"458","Subject_1","Square",2,-0.0289053872528813,1523.3
"459","Subject_1","Square",2,-0.0259996569679108,1526.65
"460","Subject_1","Square",2,-0.0230939266829404,1530
"461","Subject_1","Square",2,-0.02018819639797,1533.3
"462","Subject_1","Square",2,-0.0172824661129996,1536.65
"463","Subject_1","Square",2,-0.0143767358280291,1540
"464","Subject_1","Square",2,-0.0114710055430587,1543.3
"465","Subject_1","Square",2,-0.00856527525808826,1546.65
"466","Subject_1","Square",2,-0.00565954497311782,1550
"467","Subject_1","Square",2,-0.00275381468814739,1553.3
"468","Subject_1","Square",2,0.000151915596823038,1556.65
"469","Subject_1","Square",2,0.00305764588179347,1560
"470","Subject_1","Square",2,0.0059633761667639,1563.3
"471","Subject_1","Square",2,0.00886910645173433,1566.65
"472","Subject_1","Square",2,0.0117748367367048,1570
"473","Subject_1","Square",2,0.0146805670216752,1573.3
"474","Subject_1","Square",2,0.0209309974710017,1576.65
"475","Subject_1","Square",2,0.0210327394873753,1580
"476","Subject_1","Square",2,0.0210327394873753,1583.3
"477","Subject_1","Square",2,0.0210327394873753,1586.65
"478","Subject_1","Square",2,0.0210327394873753,1590
"479","Subject_1","Square",2,0.0209309974710017,1593.3
"480","Subject_1","Square",2,0.0231474792826054,1596.65
"481","Subject_1","Square",2,0.0239954967972524,1600
"482","Subject_1","Square",2,0.0258058408592845,1603.3
"483","Subject_1","Square",2,0.0258058408592845,1606.65
"484","Subject_1","Square",2,0.0332438272887527,1610
